mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__k_out_features,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__data_missing__strategy,param_data_prep__numeric_pipe__features_select__k_out_features,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.6516796112060547,0.024588028561983184,0.1802009105682373,0.011263263971062146,5,wrapper_RFE,median,7,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,0.9821428571428571,0.9892857142857142,0.014285714285714285,26,1.0,0.9500000000000001,1.0,1.0,0.9767441860465117,0.9853488372093023,0.01983708661594055,31,1.0,1.0,1.0,1.0,0.9545454545454546,0.990909090909091,0.018181818181818167,22,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.5072070598602295,0.039643259501612974,0.19637651443481446,0.010602063286643258,5,wrapper_RFE,median,7,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",1.0,0.9821428571428571,1.0,1.0,1.0,0.9964285714285716,0.007142857142857162,6,1.0,0.975609756097561,1.0,1.0,1.0,0.9951219512195122,0.009756097560975618,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,13
1.6334299564361572,0.156238366229873,0.18106541633605958,0.01225940769477129,5,wrapper_RFE,median,7,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.434839677810669,0.15994777572109267,0.18749871253967285,0.015436646658390151,5,wrapper_RFE,median,7,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",0.9821428571428571,1.0,0.9821428571428571,0.9821428571428571,1.0,0.9892857142857142,0.008748177652797088,26,0.9767441860465117,1.0,0.9767441860465117,0.9767441860465117,1.0,0.9860465116279069,0.011392975547828702,28,0.9545454545454546,1.0,0.9545454545454546,0.9545454545454546,1.0,0.9727272727272727,0.022268088570756146,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5414154052734375,0.017027993390859062,0.1797929286956787,0.01178852280114303,7,filter_cat,median,1,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.38511042594909667,0.013591305334860035,0.1875032901763916,0.01908374813083109,7,filter_cat,median,1,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9821428571428571,1.0,1.0,1.0,1.0,0.9964285714285716,0.007142857142857162,6,0.9767441860465117,1.0,1.0,1.0,1.0,0.9953488372093023,0.009302325581395321,6,0.9545454545454546,1.0,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.6749943733215331,0.12383320234511831,0.16818666458129883,0.013868684574664517,7,filter_cat,median,1,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",0.9821428571428571,0.9821428571428571,0.9464285714285714,0.9821428571428571,0.9821428571428571,0.975,0.01428571428571428,42,0.9767441860465117,0.975609756097561,0.923076923076923,0.9767441860465117,0.975609756097561,0.9655569614730137,0.021246077327242062,46,0.9545454545454546,1.0,1.0,0.9545454545454546,1.0,0.9818181818181818,0.022268088570756142,33,1.0,0.9523809523809523,0.8571428571428571,1.0,0.9523809523809523,0.9523809523809523,0.05216405309573012,46
1.4929067134857177,0.1495903797941659,0.1906896114349365,0.021842524612900746,7,filter_cat,median,1,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",0.9821428571428571,1.0,0.9285714285714286,0.9821428571428571,0.9821428571428571,0.975,0.024222607082590223,42,0.9767441860465117,1.0,0.9,0.9767441860465117,0.9767441860465117,0.966046511627907,0.03422952463809135,42,0.9545454545454546,1.0,0.9473684210526315,0.9545454545454546,0.9545454545454546,0.9622009569377991,0.019102837107825003,45,1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,41
0.5340913295745849,0.03053379732965846,0.19074769020080568,0.015402487265426104,7,filter_cat,median,4,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.3934323787689209,0.025033314108245053,0.19222431182861327,0.016713095069986948,7,filter_cat,median,4,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9821428571428571,0.9642857142857143,1.0,1.0,1.0,0.9892857142857142,0.014285714285714285,26,0.9767441860465117,0.9500000000000001,1.0,1.0,1.0,0.9853488372093023,0.01983708661594055,31,0.9545454545454546,1.0,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
