mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
1.4062441349029542,0.1500779604929477,0.1932821750640869,0.02627589638068678,wrapper_RFECV,filter_num,SVC(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': SVC()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1914165019989014,0.09214088792777637,0.1725386619567871,0.02219437569810504,wrapper_RFECV,filter_num,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': DecisionTreeClassifier()}",0.9642857142857143,0.9642857142857143,0.9821428571428571,1.0,0.9821428571428571,0.9785714285714284,0.013363062095621207,47,0.9545454545454545,0.9500000000000001,0.9767441860465117,1.0,0.9767441860465117,0.9716067653276956,0.01798278394451267,50,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9545454545454546,0.9644268774703558,0.032761052624667365,20,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,34
1.5995266437530518,0.09105065198085505,0.19467926025390625,0.008208937627617971,wrapper_RFECV,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,0.9821428571428571,0.9892857142857142,0.014285714285714285,8,1.0,0.9500000000000001,1.0,1.0,0.9767441860465117,0.9853488372093023,0.01983708661594055,10,1.0,1.0,1.0,1.0,0.9545454545454546,0.990909090909091,0.018181818181818167,7,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,34
1.28237042427063,0.10041322486607875,0.16276445388793945,0.018329557755008087,wrapper_RFECV,filter_mutinf,SGDClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': SGDClassifier()}",0.9642857142857143,1.0,1.0,1.0,0.9821428571428571,0.9892857142857142,0.014285714285714285,8,0.9545454545454545,1.0,1.0,1.0,0.9767441860465117,0.9862579281183933,0.01823582127090727,8,0.9130434782608695,1.0,1.0,1.0,0.9545454545454546,0.9735177865612649,0.034988610239258075,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2897517681121826,0.12482298288938172,0.1547865867614746,0.0044333878304531945,wrapper_RFECV,filter_mutinf,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': LogisticRegression()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.232509708404541,0.07579991899673562,0.17672429084777833,0.02427278829404589,wrapper_RFECV,filter_mutinf,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': LinearSVC()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.306679916381836,0.1394114340152403,0.17829389572143556,0.022822858138132496,wrapper_RFECV,filter_mutinf,SVC(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': SVC()}",0.9464285714285714,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9785714285714284,0.02082482819587608,47,0.9333333333333333,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9729245947850599,0.02602308664166118,36,0.875,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9485177865612648,0.04899073559906971,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.4537735462188721,0.1939572529569809,0.17672305107116698,0.019841181638517058,wrapper_RFECV,filter_mutinf,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': DecisionTreeClassifier()}",1.0,0.9642857142857143,1.0,0.9821428571428571,1.0,0.9892857142857142,0.014285714285714285,8,1.0,0.9500000000000001,1.0,0.9767441860465117,1.0,0.9853488372093023,0.01983708661594055,10,1.0,1.0,1.0,0.9545454545454546,1.0,0.990909090909091,0.018181818181818167,7,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,34
1.707646369934082,0.23593622634155995,0.18131537437438966,0.01648992349896321,wrapper_RFECV,filter_mutinf,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_mutinf', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,1,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,34
8.84293179512024,0.6184660446094506,0.17313704490661622,0.014197707960113725,wrapper_RFECV,wrapper_RFECV,SGDClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFECV', 'model': SGDClassifier()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.053921222686768,0.5372994094388474,0.16116957664489745,0.017958757741245238,wrapper_RFECV,wrapper_RFECV,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFECV', 'model': LogisticRegression()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.554412746429444,0.4618805023492836,0.1503983497619629,0.01139566596918888,wrapper_RFECV,wrapper_RFECV,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFECV', 'model': LinearSVC()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
